Student_ID,Age,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Diet_Quality,Internet_Quality,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Gender_Female,Gender_Male,Gender_Non-Binary,Part_Time_Job_No,Part_Time_Job_Yes,Study_Method_Hybrid,Study_Method_Offline,Study_Method_Online,Extracurricular_No,Extracurricular_Yes,Work_Life_Balance
STU00142,22,0.498330550918197,1.0,8.5,0.24444444444444446,0.39560439560439553,3.71,0,2,2,0,1.5,0.8108073085395878,False,True,False,False,True,True,False,False,True,False,7.245
STU00143,23,0.327212020033389,0.6349206349206349,7.1,0.18888888888888888,0.46153846153846156,2.09,2,0,1,2,5.5,0.6016586756511597,True,False,False,True,False,False,True,False,False,True,5.52
STU00144,17,0.22871452420701166,0.8888888888888888,9.2,0.4777777777777777,0.43956043956043955,2.75,1,2,2,1,6.7,0.7391473370480756,True,False,False,True,False,False,False,True,True,False,5.9799999999999995
STU00145,17,0.2078464106844741,0.7601410934744268,8.8,0.4777777777777777,0.18681318681318684,2.58,1,0,1,1,1.9,0.751587404431774,False,True,False,False,True,False,True,False,True,False,5.655
STU00146,24,0.3297161936560935,0.36684303350970016,5.9,0.5444444444444445,0.27472527472527475,3.61,0,0,2,2,5.6,0.6024361798626409,True,False,False,True,False,False,True,False,True,False,4.9350000000000005
STU00147,21,0.36978297161936563,0.42328042328042326,8.0,0.4888888888888889,0.23076923076923075,2.99,2,0,0,2,5.1,0.8575871452637035,True,False,False,True,False,True,False,False,True,False,6.225
STU00148,21,0.27796327212020033,0.5555555555555556,8.9,0.2222222222222222,0.5054945054945054,2.65,1,3,2,2,4.7,0.963586886095633,False,False,True,True,False,False,False,True,False,True,6.125
STU00149,18,0.36894824707846413,0.8553791887125219,9.9,0.3,0.6923076923076923,3.98,1,1,0,2,3.1,0.8267461448749515,False,True,False,False,True,False,True,False,True,False,7.17
STU00150,20,0.15943238731218698,0.9065255731922399,6.5,0.41111111111111115,0.3516483516483516,3.42,0,3,1,0,2.3,0.8739147337048075,True,False,False,False,True,True,False,False,True,False,4.215
STU00151,18,0.4181969949916528,0.6067019400352733,7.5,0.5444444444444445,0.34065934065934067,3.22,1,2,2,2,3.3,0.8319295062848259,False,True,False,False,True,False,False,True,True,False,6.265000000000001
STU00152,19,0.11602671118530884,0.7266313932980599,7.5,0.28888888888888886,0.5164835164835164,2.27,0,0,0,2,8.0,0.44512116107295585,False,True,False,True,False,False,True,False,False,True,4.455
STU00153,17,0.3831385642737897,0.689594356261023,6.0,0.6666666666666665,0.5384615384615384,3.5,2,2,0,0,2.3,0.7072696643773487,False,True,False,True,False,True,False,False,True,False,5.305
STU00154,23,0.5317195325542571,0.21340388007054678,6.9,0.18888888888888888,0.43956043956043955,3.3,0,0,5,0,1.9,0.9332642218478683,False,False,True,True,False,False,False,True,True,False,6.645
STU00155,22,0.5976627712854757,0.8430335097001762,7.2,0.3888888888888889,0.3516483516483516,3.63,1,2,0,2,3.6,0.8119735648568097,True,False,False,False,True,False,False,True,True,False,7.1899999999999995
STU00156,17,0.7020033388981636,0.8994708994708995,5.4,0.0,0.43956043956043955,3.57,0,2,4,0,2.2,0.9287287806142285,True,False,False,True,False,False,False,True,False,True,6.915
STU00157,17,0.15609348914858096,0.255731922398589,7.4,0.07777777777777778,0.39560439560439553,3.13,0,2,1,2,4.7,0.7228197486069717,True,False,False,False,True,False,False,True,False,True,4.6450000000000005
STU00158,18,0.5425709515859766,0.4850088183421517,6.4,0.9777777777777779,0.4065934065934066,3.09,1,0,1,2,6.8,0.7435531942464689,False,True,False,False,True,False,False,True,True,False,6.46
STU00159,22,0.6168614357262103,0.6349206349206349,6.0,0.5444444444444445,0.3846153846153846,2.07,2,2,2,2,3.0,0.7235972528184528,False,True,False,False,True,False,True,False,True,False,6.705
STU00160,22,0.5792988313856428,0.6349206349206349,6.0,0.5222222222222221,0.3516483516483516,3.43,0,0,3,2,4.0,0.8305040818971104,False,True,False,False,True,False,True,False,False,True,6.48
STU00161,22,0.2604340567612688,0.835978835978836,8.0,0.7555555555555555,0.18681318681318684,1.5,2,3,0,2,6.5,0.38603084100038876,False,True,False,False,True,True,False,False,True,False,5.57
STU00162,18,0.48414023372287146,0.8571428571428572,8.2,0.13333333333333336,0.16483516483516483,2.34,2,2,1,2,3.5,0.8665284436957369,True,False,False,False,True,False,False,True,False,True,7.01
STU00163,17,0.7262103505843073,0.5520282186948853,6.6,0.26666666666666666,0.39560439560439553,3.59,0,2,3,0,1.5,0.9041078139173254,True,False,False,True,False,False,False,True,False,True,7.66
STU00164,18,0.16611018363939897,0.7689594356261025,6.7,0.6222222222222222,0.5164835164835164,3.37,0,2,0,2,5.5,0.3888816897758196,False,True,False,True,False,False,True,False,False,True,4.355
STU00165,21,0.494991652754591,0.5361552028218695,4.4,0.15555555555555556,0.2637362637362637,3.31,1,2,3,2,3.2,0.8397045483996372,False,True,False,True,False,False,True,False,False,True,5.175000000000001
STU00166,21,0.6010016694490817,0.5961199294532626,7.0,0.35555555555555557,0.43956043956043955,3.38,0,0,2,1,5.6,0.746144874951406,False,True,False,False,True,False,False,True,False,True,7.109999999999999
STU00167,18,0.29966611018363937,0.691358024691358,9.0,0.0,0.5494505494505494,2.32,1,0,4,0,4.1,0.9810807308539587,False,True,False,True,False,False,True,False,False,True,6.305
STU00168,22,0.513355592654424,0.746031746031746,7.6,0.5444444444444445,0.15384615384615383,2.28,1,3,2,0,1.6,0.8938706751328237,True,False,False,False,True,False,True,False,False,True,6.885
STU00169,24,0.2370617696160267,0.5396825396825398,8.3,0.7777777777777777,0.4835164835164836,2.57,0,2,1,2,5.3,0.5104315148373721,True,False,False,False,True,False,False,True,True,False,5.58
STU00170,17,0.28046744574290483,0.9858906525573192,7.2,0.6222222222222222,0.2197802197802198,3.2,0,2,2,0,4.2,0.6775949203058182,True,False,False,False,True,False,True,False,True,False,5.29
STU00171,18,0.27963272120200333,0.6860670194003529,6.2,0.3222222222222222,0.25274725274725274,3.21,0,0,2,0,7.4,0.7848905014902164,False,True,False,False,True,False,False,True,True,False,4.785
STU00172,18,0.44741235392320533,0.6507936507936509,7.0,0.26666666666666666,0.2857142857142857,2.5,2,2,2,0,5.1,0.7394065051185695,False,True,False,True,False,True,False,False,False,True,6.1899999999999995
STU00173,18,0.4006677796327212,0.7865961199294533,8.5,0.7,0.4725274725274725,3.22,1,2,2,2,2.6,0.8251911364519892,False,True,False,False,True,True,False,False,False,True,6.66
STU00174,24,0.5751252086811353,0.5396825396825398,8.0,0.0,0.6153846153846153,3.12,1,2,3,2,2.9,0.8539587922767914,True,False,False,True,False,False,True,False,True,False,7.455
STU00175,24,0.2587646076794658,0.7054673721340388,6.0,0.35555555555555557,0.4725274725274725,2.62,0,2,2,1,4.7,0.6302967474407154,True,False,False,False,True,False,True,False,True,False,4.5600000000000005
STU00176,19,0.3939899833055092,0.21869488536155213,6.1,0.2222222222222222,0.4505494505494505,3.21,1,2,3,0,4.1,0.9473888816897759,False,True,False,False,True,True,False,False,False,True,5.42
STU00177,21,0.5759599332220368,0.34744268077601426,7.9,0.5222222222222221,0.2637362637362637,3.24,0,2,3,0,4.7,0.8850589607360374,True,False,False,True,False,False,True,False,False,True,7.41
STU00178,23,0.5091819699499165,0.5855379188712522,7.5,0.2222222222222222,0.14285714285714285,4.0,2,0,1,0,3.9,0.951794738888169,True,False,False,False,True,False,False,True,True,False,6.8100000000000005
STU00179,22,0.19449081803005008,0.5679012345679013,9.0,0.5333333333333332,0.41758241758241754,2.66,0,0,0,2,5.0,0.6196708565504729,True,False,False,False,True,False,True,False,True,False,5.675
STU00180,20,0.5267111853088481,0.5873015873015872,6.0,0.07777777777777778,0.5274725274725274,3.57,0,0,3,2,3.9,0.8500712712193857,True,False,False,True,False,False,True,False,True,False,6.165
STU00181,24,0.335559265442404,0.5361552028218695,4.7,0.19999999999999996,0.6593406593406593,2.99,0,2,3,2,4.9,0.661656083970455,True,False,False,True,False,False,False,True,True,False,4.37
STU00182,23,0.4799666110183639,0.7530864197530864,7.1,0.6555555555555557,0.7362637362637362,3.06,0,1,0,2,1.4,0.8597900738629002,True,False,False,True,False,True,False,False,True,False,6.435
STU00183,24,0.46577629382303837,0.8641975308641976,5.3,0.9777777777777779,0.2637362637362637,3.11,0,2,0,2,5.3,0.590644032655177,False,True,False,False,True,False,False,True,True,False,5.449999999999999
STU00184,22,0.6193656093489149,0.5608465608465607,6.5,0.2222222222222222,0.5934065934065934,2.74,0,0,2,1,3.4,0.820785279253596,False,True,False,False,True,False,False,True,False,True,6.970000000000001
STU00185,20,0.43489148580968284,0.8324514991181657,6.6,0.022222222222222227,0.4945054945054945,2.4,0,2,1,0,1.7,0.8263573927692108,False,True,False,False,True,False,False,True,True,False,5.915
STU00186,19,0.10601001669449082,0.7178130511463845,7.1,0.7,0.39560439560439553,3.51,2,1,1,2,8.4,0.7186730594790721,False,True,False,False,True,True,False,False,False,True,4.195
STU00187,18,0.18697829716193654,0.43738977072310403,9.7,0.4888888888888889,0.46153846153846156,2.46,2,1,1,0,6.3,0.5235195023973047,True,False,False,True,False,False,True,False,True,False,5.9799999999999995
STU00188,19,0.5375626043405676,0.4126984126984128,7.9,0.0,0.7472527472527472,2.67,2,2,4,2,4.1,0.8618634184268498,True,False,False,False,True,False,True,False,True,False,7.18
STU00189,24,0.3722871452420702,0.6596119929453264,6.7,0.3,0.13186813186813187,3.33,2,1,0,2,2.9,0.9797848905014902,False,True,False,True,False,True,False,False,True,False,5.59
STU00190,19,0.6060100166944908,0.8395061728395063,6.2,0.4666666666666666,0.1208791208791209,3.48,0,3,2,1,5.3,0.8369832836594532,True,False,False,True,False,True,False,False,True,False,6.74
STU00191,23,0.46160267111853087,0.488536155202822,8.5,0.5111111111111111,0.29670329670329676,3.35,0,0,3,0,1.7,0.985357004017105,False,True,False,True,False,False,True,False,False,True,7.025
STU00192,17,0.2904841402337229,0.28042328042328046,6.9,0.6666666666666665,0.2637362637362637,3.0,0,3,2,0,4.8,0.6252429700660879,False,True,False,True,False,False,True,False,False,True,5.2
STU00193,24,0.5959933222036728,0.8218694885361553,5.6,0.5777777777777777,0.4505494505494505,3.98,0,2,3,1,2.1,0.9619022936374241,False,True,False,True,False,False,True,False,True,False,6.38
STU00194,24,0.2813021702838064,0.8536155202821869,7.5,0.25555555555555554,0.3846153846153846,2.6,0,3,4,1,4.6,0.9691589996112479,False,True,False,False,True,False,True,False,True,False,5.445
STU00195,23,0.07262103505843072,0.6102292768959436,5.9,0.044444444444444425,0.054945054945054944,2.44,0,2,1,2,3.8,0.6617856680057017,False,True,False,True,False,False,False,True,False,True,3.395
STU00196,21,0.7604340567612689,0.8430335097001762,7.7,0.4222222222222222,0.054945054945054944,3.01,0,2,4,2,5.4,0.928210444473241,True,False,False,True,False,False,True,False,True,False,8.415000000000001
STU00197,20,0.09682804674457429,1.0,9.2,0.5888888888888888,0.31868131868131866,2.19,2,0,0,1,6.8,0.3045224828301154,False,True,False,True,False,False,False,True,False,True,5.1899999999999995
STU00198,18,0.521702838063439,0.5008818342151675,5.8,0.7666666666666666,0.39560439560439553,2.96,0,1,1,2,6.2,0.6689127899442789,False,False,True,True,False,True,False,False,False,True,6.035
STU00199,23,0.5726210350584308,0.5820105820105821,7.4,0.6777777777777776,0.6373626373626373,2.41,0,0,0,2,5.1,0.7782817156926268,False,True,False,False,True,True,False,False,False,True,7.140000000000001
STU00200,20,0.43989983305509184,0.5837742504409171,6.6,0.3777777777777778,0.25274725274725274,3.17,0,0,3,2,5.8,0.8225994557470521,False,True,False,False,True,False,True,False,True,False,5.945
STU00201,22,0.1343906510851419,0.8412698412698414,6.7,0.28888888888888886,0.4285714285714286,2.27,0,2,1,0,4.4,0.5274070234547104,False,True,False,False,True,False,True,False,False,True,4.165
STU00202,20,0.5851419031719532,0.5008818342151675,8.4,0.7666666666666666,0.17582417582417584,2.98,0,3,3,2,4.8,0.98639367629908,True,False,False,False,True,False,False,True,True,False,7.715
STU00203,22,0.17529215358931555,0.5961199294532626,4.5,0.6333333333333333,0.7252747252747251,2.54,0,2,0,0,4.2,0.28417778929635873,False,True,False,True,False,False,True,False,False,True,3.31
STU00204,23,0.1911519198664441,0.8747795414462083,6.2,0.3,0.2087912087912088,2.51,0,1,3,1,4.1,0.8565504729817287,True,False,False,False,True,False,False,True,False,True,4.255
STU00205,24,0.3555926544240401,0.8306878306878307,8.7,0.36666666666666664,0.3076923076923077,3.63,0,1,3,2,2.6,0.9740831929506285,True,False,False,False,True,True,False,False,True,False,6.49
STU00206,24,0.5475792988313857,0.8377425044091711,6.3,0.5555555555555556,0.34065934065934067,3.06,0,1,1,1,1.4,0.9609952053906959,True,False,False,True,False,False,False,True,True,False,6.4399999999999995
STU00207,21,0.46577629382303837,0.49029982363315683,5.6,0.0,0.36263736263736257,3.37,0,0,1,2,2.8,0.8419074769988338,True,False,False,True,False,False,False,True,False,True,5.6
STU00208,23,0.5509181969949917,0.7301587301587302,6.6,0.6000000000000001,0.46153846153846156,2.16,1,2,1,0,3.7,0.737073992484126,False,True,False,False,True,False,False,True,False,True,6.609999999999999
STU00209,22,0.34140233722871455,0.5502645502645502,7.3,0.3777777777777778,0.29670329670329676,2.95,1,3,3,0,3.8,0.842555397175068,False,True,False,True,False,False,True,False,True,False,5.705
STU00210,20,0.38731218697829717,0.8148148148148149,7.5,0.16666666666666669,0.5054945054945054,2.99,2,0,4,0,2.9,0.9274329402617597,False,True,False,False,True,False,True,False,False,True,6.08
STU00211,20,0.2262103505843072,0.7407407407407407,8.1,0.15555555555555556,0.41758241758241754,3.63,0,3,2,2,4.8,0.7348710638849293,True,False,False,True,False,False,False,True,True,False,5.415
STU00212,22,0.3631051752921536,0.7777777777777779,8.8,0.24444444444444446,0.2637362637362637,2.92,1,0,3,0,2.2,0.9779707140080341,False,True,False,True,False,True,False,False,True,False,6.585000000000001
STU00213,19,0.5150250417362271,0.6225749559082892,8.0,0.5111111111111111,0.29670329670329676,3.07,0,1,1,2,3.0,0.9306725411429312,False,True,False,True,False,False,False,True,False,True,7.095000000000001
STU00214,21,0.36560934891485813,0.6790123456790123,7.7,0.28888888888888886,0.3296703296703296,2.27,1,0,4,1,3.5,0.8776726707269665,False,False,True,True,False,False,True,False,True,False,6.050000000000001
STU00215,17,0.494991652754591,0.7195767195767195,7.8,0.7555555555555555,0.4065934065934066,3.34,1,2,3,2,4.1,0.8986652844369573,False,True,False,True,False,True,False,False,True,False,6.875
STU00216,24,0.31969949916527546,0.617283950617284,5.8,0.5666666666666667,0.5164835164835164,2.7,0,2,1,2,7.1,0.5242970066087859,True,False,False,True,False,False,True,False,False,True,4.825
STU00217,18,0.31719532554257096,0.7107583774250441,7.8,0.3777777777777778,0.5054945054945054,2.54,0,2,1,2,6.3,0.6775949203058182,True,False,False,True,False,False,True,False,False,True,5.81
STU00218,20,0.4223706176961603,0.48324514991181666,8.7,0.7444444444444445,0.0,2.53,0,1,0,1,4.9,0.7659712323441753,False,True,False,True,False,False,True,False,False,True,6.89
STU00219,18,0.3831385642737897,0.44620811287477946,6.5,0.8666666666666667,0.6153846153846153,2.22,2,0,0,2,7.2,0.37631203835687443,False,True,False,True,False,True,False,False,True,False,5.555
STU00220,17,0.5141903171953255,0.3527336860670194,7.8,0.7888888888888888,0.2637362637362637,2.31,1,2,4,2,4.9,0.7846313334197227,False,True,False,True,False,True,False,False,True,False,6.99
STU00221,23,0.4457429048414024,0.6278659611992947,8.2,0.7222222222222221,0.25274725274725274,2.39,1,2,1,1,3.3,0.9212129065699107,True,False,False,True,False,True,False,False,False,True,6.779999999999999
STU00222,18,0.7061769616026712,0.8007054673721341,7.2,0.3888888888888889,0.4285714285714286,2.96,0,3,1,2,4.8,0.9782298820785279,True,False,False,True,False,True,False,False,False,True,7.84
STU00223,17,0.3789649415692821,0.7301587301587302,7.3,0.6666666666666665,0.10989010989010989,2.93,0,2,1,2,2.5,0.903459893741091,True,False,False,True,False,False,False,True,False,True,5.93
STU00224,24,0.3781302170283806,0.306878306878307,5.9,0.5777777777777777,0.6043956043956044,2.85,0,1,0,2,2.7,0.528702863807179,True,False,False,False,True,False,True,False,False,True,5.225
STU00225,22,0.24207011686143573,0.7248677248677249,6.3,0.9555555555555555,0.41758241758241754,3.26,2,3,1,0,3.8,0.5981599066994946,True,False,False,False,True,False,True,False,False,True,4.609999999999999
STU00226,19,0.41986644407345575,0.6613756613756614,7.7,0.4444444444444445,0.17582417582417584,2.65,1,3,4,2,5.5,0.9922249578851886,False,True,False,True,False,False,True,False,True,False,6.375
STU00227,24,0.5300500834724541,0.6261022927689595,9.1,0.7888888888888888,0.5384615384615384,4.0,1,0,2,2,2.9,0.9993520798237657,False,True,False,False,True,False,True,False,False,True,7.734999999999999
STU00228,20,0.2921535893155259,0.6948853615520283,5.9,0.3,0.10989010989010989,2.98,1,2,0,0,5.0,0.7578074381236234,True,False,False,True,False,False,True,False,False,True,4.71
STU00229,17,0.40734557595993326,0.7548500881834215,8.8,0.21111111111111108,0.37362637362637363,3.66,0,2,2,2,3.8,0.8271348969806921,False,True,False,True,False,False,False,True,True,False,6.8500000000000005
STU00230,18,0.5358931552587647,0.8941798941798942,6.8,0.21111111111111108,0.4725274725274725,2.59,2,2,2,0,4.6,0.9100686795386809,False,True,False,True,False,True,False,False,False,True,6.62
STU00231,20,0.39482470784641066,0.873015873015873,6.0,0.6000000000000001,0.3296703296703296,2.58,0,2,3,2,4.6,0.7750421148114554,True,False,False,True,False,False,True,False,False,True,5.375
STU00232,19,0.328881469115192,0.9894179894179895,4.4,0.21111111111111108,0.5494505494505494,2.43,0,1,1,1,5.2,0.6255021381365816,False,True,False,False,True,False,True,False,False,True,4.18
STU00233,22,0.5784641068447413,0.7583774250440918,6.7,0.4333333333333334,0.4065934065934066,2.86,2,2,2,2,4.5,0.947259297654529,True,False,False,True,False,True,False,False,False,True,6.825
STU00234,23,0.43155258764607685,0.5520282186948853,7.6,0.3222222222222222,0.06593406593406595,2.68,2,1,1,2,4.0,0.7283918621225866,True,False,False,False,True,False,True,False,True,False,6.395
